teacher_name,teacher_profile_url,publication_title,publication_url
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Positivity and stabilisation for nonlinear stochastic delay differential equations,https://research.ucc.ie/en/publications/positivity-and-stabilisation-for-nonlinear-stochastic-delay-diffe/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Spurious oscillation in a uniform Euler discretisation of linear stochastic differential equations with vanishing delay,https://research.ucc.ie/en/publications/spurious-oscillation-in-a-uniform-euler-discretisation-of-linear/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Prevention of explosions in solutions of functional differential equations by noise perturbation,https://research.ucc.ie/en/publications/prevention-of-explosions-in-solutions-of-functional-differential/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Oscillation and non-oscillation in solu-tions of nonlinear stochastic delay dif-ferential equations,https://research.ucc.ie/en/publications/oscillation-and-non-oscillation-in-solu-tions-of-nonlinear-stocha/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,Asymptotic Guarantees for Bayesian Phylogenetic Tree Reconstruction,https://research.ucc.ie/en/publications/asymptotic-guarantees-for-bayesian-phylogenetic-tree-reconstructi/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,A framework for longitudinal latent factor modelling of treatment response in clinical trials with applications to Psoriatic Arthritis and Rheumatoid Arthritis,https://research.ucc.ie/en/publications/a-framework-for-longitudinal-latent-factor-modelling-of-treatment/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,Does correction of carpal malalignment influence the union rate of scaphoid nonunion surgery?,https://research.ucc.ie/en/publications/does-correction-of-carpal-malalignment-influence-the-union-rate-o/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,LAGGED COUPLINGS DIAGNOSE MARKOV CHAIN MONTE CARLO PHYLOGENETIC INFERENCE,https://research.ucc.ie/en/publications/lagged-couplings-diagnose-markov-chain-monte-carlo-phylogenetic-i/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,TraitLab: a Matlab package for fitting and simulating binary tree-like data,https://research.ucc.ie/en/publications/traitlab-a-matlab-package-for-fitting-and-simulating-binary-tree-/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,Advancing data science in drug development through an innovative computational framework for data sharing and statistical analysis,https://research.ucc.ie/en/publications/advancing-data-science-in-drug-development-through-an-innovative/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,Deep Generative Missingness Pattern-Set Mixture Models,https://research.ucc.ie/en/publications/deep-generative-missingness-pattern-set-mixture-models/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,Sequential knockoffs for continuous and categorical predictors: With application to a large psoriatic arthritis clinical trial pool,https://research.ucc.ie/en/publications/sequential-knockoffs-for-continuous-and-categorical-predictors-wi/
Luke Kelly,https://research.ucc.ie/en/persons/luke-kelly/,Lateral transfer in stochastic Dollo models,https://research.ucc.ie/en/publications/lateral-transfer-in-stochastic-dollo-models/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Introduction,https://research.ucc.ie/en/publications/introduction-142/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,On the elliptic sinh-Gordon equation with integrable boundary conditions,https://research.ucc.ie/en/publications/on-the-elliptic-sinh-gordon-equation-with-integrable-boundary-con/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Constant Mean Curvature Trinoids with One Irregular End,https://research.ucc.ie/en/publications/constant-mean-curvature-trinoids-with-one-irregular-end/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,On closed finite gap curves in spaceforms I,https://research.ucc.ie/en/publications/on-closed-finite-gap-curves-in-spaceforms-i/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,On closed finite gap curves in spaceforms II,https://research.ucc.ie/en/publications/on-closed-finite-gap-curves-in-spaceforms-ii/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Properly embedded minimal annuli in $\mathbb{S}^2 \times \mathbb{R}$,https://research.ucc.ie/en/publications/properly-embedded-minimal-annuli-in-mathbbs2-times-mathbbr/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Flows of constant mean curvature tori in the 3-sphere: The equivariant case,https://research.ucc.ie/en/publications/flows-of-constant-mean-curvature-tori-in-the-3-sphere-the-equivar/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Mean-convex Alexandrov embedded constant mean curvature tori in the 3-sphere,https://research.ucc.ie/en/publications/mean-convex-alexandrov-embedded-constant-mean-curvature-tori-in-t/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,On mean-convex Alexandrov embedded surfaces in the 3-sphere,https://research.ucc.ie/en/publications/on-mean-convex-alexandrov-embedded-surfaces-in-the-3-sphere/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,On stability of equivariant minimal tori in the 3-sphere,https://research.ucc.ie/en/publications/on-stability-of-equivariant-minimal-tori-in-the-3-sphere/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Constant mean curvature cylinders with irregular ends,https://research.ucc.ie/en/publications/constant-mean-curvature-cylinders-with-irregular-ends/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Bubbletons are not embedded,https://research.ucc.ie/en/publications/bubbletons-are-not-embedded/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Delaunay ends of constant mean curvature surfaces,https://research.ucc.ie/en/publications/delaunay-ends-of-constant-mean-curvature-surfaces/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Unitarization of monodromy representations and constant mean curvature trinoids in 3-dimensional space forms,https://research.ucc.ie/en/publications/unitarization-of-monodromy-representations-and-constant-mean-curv/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Equivariant harmonic cylinders,https://research.ucc.ie/en/publications/equivariant-harmonic-cylinders/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Constant mean curvature surfaces of any positive genus,https://research.ucc.ie/en/publications/constant-mean-curvature-surfaces-of-any-positive-genus/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Dressing preserving the fundamental group,https://research.ucc.ie/en/publications/dressing-preserving-the-fundamental-group/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,Dressing CMC n-Noids,https://research.ucc.ie/en/publications/dressing-cmc-n-noids/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,On the associated family of Delaunay surfaces,https://research.ucc.ie/en/publications/on-the-associated-family-of-delaunay-surfaces/
Martin Kilian,https://research.ucc.ie/en/persons/martin-kilian/,New constant mean curvature surfaces,https://research.ucc.ie/en/publications/new-constant-mean-curvature-surfaces/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Characteristic forms of complex Cartan geometries II,https://research.ucc.ie/en/publications/characteristic-forms-of-complex-cartan-geometries-ii/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Characteristic forms of complex Cartan geometries III: G-structures,https://research.ucc.ie/en/publications/characteristic-forms-of-complex-cartan-geometries-iii-g-structure/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Locally Homogeneous Holomorphic Geometric Structures on Projective Varieties,https://research.ucc.ie/en/publications/locally-homogeneous-holomorphic-geometric-structures-on-projectiv/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,An Introduction to Cartan Geometries,https://research.ucc.ie/en/publications/an-introduction-to-cartan-geometries/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,An introduction to group theory,https://research.ucc.ie/en/publications/an-introduction-to-group-theory/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Concrete algebra with a view toward abstract algebra,https://research.ucc.ie/en/publications/concrete-algebra-with-a-view-toward-abstract-algebra/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Notes on metric spaces,https://research.ucc.ie/en/publications/notes-on-metric-spaces/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Topology lecture notes,https://research.ucc.ie/en/publications/topology-lecture-notes/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,COMINUSCULE SUBVARIETIES OF FLAG VARIETIES,https://research.ucc.ie/en/publications/cominuscule-subvarieties-of-flag-varieties/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Logarithmic Cartan geometry on complex manifolds,https://research.ucc.ie/en/publications/logarithmic-cartan-geometry-on-complex-manifolds/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Cartan geometries on complex manifolds of algebraic dimension zero,https://research.ucc.ie/en/publications/cartan-geometries-on-complex-manifolds-of-algebraic-dimension-zer/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Holomorphic geometric structures on Kähler–Einstein manifolds,https://research.ucc.ie/en/publications/holomorphic-geometric-structures-on-k%C3%A4hlereinstein-manifolds/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,INTRODUCTION TO EXTERIOR DIFFERENTIAL SYSTEMS,https://research.ucc.ie/en/publications/introduction-to-exterior-differential-systems/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Affine connections on complex manifolds of algebraic dimension zero,https://research.ucc.ie/en/publications/affine-connections-on-complex-manifolds-of-algebraic-dimension-ze/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Holomorphic Cartan geometries and rational curves,https://research.ucc.ie/en/publications/holomorphic-cartan-geometries-and-rational-curves/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Invariant holomorphic foliations on kobayashi hyperbolic homogeneous manifolds,https://research.ucc.ie/en/publications/invariant-holomorphic-foliations-on-kobayashi-hyperbolic-homogene/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Symmetries of holomorphic geometric structures on tori,https://research.ucc.ie/en/publications/symmetries-of-holomorphic-geometric-structures-on-tori/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,The Hartogs extension problem for holomorphic parabolic and reductive geometries,https://research.ucc.ie/en/publications/the-hartogs-extension-problem-for-holomorphic-parabolic-and-reduc/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Exotic geometric structures on Kodaira surfaces,https://research.ucc.ie/en/publications/exotic-geometric-structures-on-kodaira-surfaces/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Rigid geometry on projective varieties,https://research.ucc.ie/en/publications/rigid-geometry-on-projective-varieties/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Soliton solutions for the Laplacian co-flow of some G 2-structures with symmetry,https://research.ucc.ie/en/publications/soliton-solutions-for-the-laplacian-co-flow-of-some-g-sub2sub-str/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Characteristic forms of complex Cartan geometries,https://research.ucc.ie/en/publications/characteristic-forms-of-complex-cartan-geometries/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Holomorphic Cartan geometries on uniruled surfaces,https://research.ucc.ie/en/publications/holomorphic-cartan-geometries-on-uniruled-surfaces/
Ben Mckay,https://research.ucc.ie/en/persons/ben-mckay/,Holomorphic parabolic geometries and Calabi-Yau manifolds,https://research.ucc.ie/en/publications/holomorphic-parabolic-geometries-and-calabi-yau-manifolds/
